"ID","CATEGORY","Site Name","State","Other site","Industry","Sample mat","Sample dat","PFOA (ppt)","PFOS (ppt)","PFOA+PFOS","Total PFAS","Notes and","Link to PF","Link to su","Federal/st","Site-speci","Site-spe_1","Site Name,","latitude","longitude","name","desc","color","source","precision","STATEFP","COUNTYFP","TRACTCE","AFFGEOID","GEOID","NAME_2","NAMELSAD","STUSPS","NAMELSADCO","STATE_NAME","LSAD","ALAND","AWATER","NAME","populationE","hisp_latinoE","whiteE","blackE","ai_anE","asianE","nh_piE","otherE","two_or_moreE","median_ageE","median_hh_incomeE","hh_with_under18E","born_in_USE","foreign_bornE","language_all_over_5E","language_englishE","language_not_englishE","language_not_english_very_wellE","language_spanishE","language_indo_euroE","language_asian_piE","language_otherE"
1172,"Known","Former Textiles Coated International","New Hampshire",NA,"Industry","Groundwater",2016,620,NA,NA,620,"Manufacturing activities by Textiles Coated International (TCI)",NA,"https://www4.des.state.nh.us/nh-pfas-investigation/?page_id=225","https://www4.des.state.nh.us/nh-pfas-investigation/","https://drive.google.com/drive/u/1/folders/19BTCZXz54lLFXbL2DUQOoXdvh1TPqt9w","https://drive.google.com/drive/u/0/folders/1J88V9p6LOOOVEycR9IFmxm735AMU83RF","Former Textiles Coated International, New Hampshire",42.8,-71.57,NA,NA,NA,NA,NA,"33","011","017102","1400000US33011017102","33011017102",171.02,"Census Tract 171.02","NH","Hillsborough County","New Hampshire","CT",50168292,888097,"Census Tract 171.02, Hillsborough County, New Hampshire",4097,110,3498,50,5,124,0,5,305,48.6,135521,575,3727,339,4006,3716,290,38,32,176,24,NA
1173,"Known","Former Textron Automotive Company Property","New Hampshire",NA,"Industry","Groundwater",2020,5,3,8,57,NA,"https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4849033","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0000402&Type=PRS","https://drive.google.com/drive/u/0/folders/16XE1cPmoVWH3j7mg6_ev4ON62--P0URH","https://drive.google.com/drive/u/0/folders/17plxjlKifVsobob6FD4br3j241kSKcGK","Former Textron Automotive Company Property, New Hampshire",43.18,-70.9,NA,NA,NA,NA,NA,"33","017","081101","1400000US33017081101","33017081101",811.01,"Census Tract 811.01","NH","Strafford County","New Hampshire","CT",7877384,82064,"Census Tract 811.01, Strafford County, New Hampshire",4777,137,3906,98,0,529,0,0,107,30.2,62219,523,4291,360,4545,4107,438,229,52,195,191,NA
1174,"Known","Former University Center","New Hampshire",NA,"Unknown","Groundwater",2019,27,19,46,101,NA,"https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4822117","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0001937&Type=PRS","https://drive.google.com/drive/u/1/folders/1pono9UVkcBnFfbrygHMmsxV_zL8-wjPQ","https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","Former University Center, New Hampshire",42.99,-71.46,NA,NA,NA,NA,NA,"33","011","001400","1400000US33011001400","33011001400",14,"Census Tract 14","NH","Hillsborough County","New Hampshire","CT",488562,0,"Census Tract 14, Hillsborough County, New Hampshire",2037,554,1090,220,6,97,0,9,61,35.9,32737,215,1408,579,1905,1173,732,393,431,129,29,NA
1175,"Known","Former Vernitron Property","New Hampshire",NA,"Unknown","Groundwater",2017,6,8,13,39,"has been cleaned up","https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4669255","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0013543&Type=PRS","https://drive.google.com/drive/u/0/folders/1C81Rd6kB2GDUko61l7kHzBHSsKVweSsi",NA,"Former Vernitron Property, New Hampshire",43.52,-71.46,NA,NA,NA,NA,NA,"33","001","965900","1400000US33001965900","33001965900",9659,"Census Tract 9659","NH","Belknap County","New Hampshire","CT",4016175,20952,"Census Tract 9659, Belknap County, New Hampshire",3920,15,3747,2,2,38,0,0,116,51.2,39900,381,3819,94,3805,3695,110,51,22,55,33,NA
1176,"Known","Former Vishay Sprague","New Hampshire",NA,"Industry","Groundwater",2020,13,158,NA,NA,"EleCenteropac Worldwide","https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4851648","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0000420&Type=PRS","https://drive.google.com/drive/u/0/folders/1cgj0X7Lx3eyKwngJehGShNXZcUoceCpI","https://drive.google.com/drive/u/1/folders/15EPaa7ocoNR29u-Eim8j_5SUQTJYm47x","Former Vishay Sprague, New Hampshire",43.21,-71.5,NA,NA,NA,NA,NA,"33","013","044100","1400000US33013044100","33013044100",441,"Census Tract 441","NH","Merrimack County","New Hampshire","CT",16816724,748898,"Census Tract 441, Merrimack County, New Hampshire",3817,65,3059,39,31,554,0,9,60,41.5,55583,483,3166,616,3574,3005,569,377,29,369,124,NA
1177,"Known","Former Windham Marine","New Hampshire",NA,"Industry","Groundwater",NA,18,NA,NA,24,"Boat Repair shop","https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf","https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf",NA,NA,NA,"Former Windham Marine, New Hampshire",42.8,-71.24,NA,NA,NA,NA,NA,"33","015","100200","1400000US33015100200","33015100200",1002,"Census Tract 1002","NH","Rockingham County","New Hampshire","CT",8264153,193280,"Census Tract 1002, Rockingham County, New Hampshire",5766,175,5248,31,0,98,0,0,214,48.3,105123,600,5377,276,5471,5168,303,139,104,140,46,NA
1178,"Known","Former Zinn's Bowling Lanes","New Hampshire",NA,"Unknown","Groundwater",2017,7,NA,NA,17,NA,"https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4701844","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0000903&Type=PRS","https://drive.google.com/drive/u/0/folders/1vl-xzDzThYaNgmq_fb0w_DryPNpoTOv7","https://drive.google.com/drive/folders/1YVtIIZUQI6O_Lsb0O40kUXP6GuJwU-mR?usp=sharing","Former Zinn's Bowling Lanes, New Hampshire",42.93,-72.29,NA,NA,NA,NA,NA,"33","005","971402","1400000US33005971402","33005971402",9714.02,"Census Tract 9714.02","NH","Cheshire County","New Hampshire","CT",25269510,71151,"Census Tract 9714.02, Cheshire County, New Hampshire",3863,73,3507,105,0,149,0,0,29,43.6,64412,450,3473,390,3674,3331,343,90,21,85,114,NA
1179,"Known","Formerly Nashua Motor Express Inc","New Hampshire",NA,"Industry","Groundwater",NA,120,80,200,314,NA,"https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf","https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf",NA,NA,"https://drive.google.com/drive/u/0/folders/1vHk6Fv1Lkwxf7w54dkbniPJZs4SRjubr","Formerly Nashua Motor Express Inc, New Hampshire",42.77,-71.49,NA,NA,NA,NA,NA,"33","011","010400","1400000US33011010400","33011010400",104,"Census Tract 104","NH","Hillsborough County","New Hampshire","CT",3887804,267246,"Census Tract 104, Hillsborough County, New Hampshire",5127,275,4580,42,0,84,0,13,133,41,70931,506,4698,299,4868,4454,414,51,136,216,62,NA
1180,"Known","Four Hills Landfill","New Hampshire",NA,"Landfill","Groundwater",2019,246,113,359,1453,NA,"https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0004905&Type=PRS","https://drive.google.com/drive/u/0/folders/1xOmF1bmfLjQ5K-9h4FLHi8paQo_IsmBO",NA,"Four Hills Landfill, New Hampshire",42.73,-71.52,NA,NA,NA,NA,NA,"33","011","011401","1400000US33011011401","33011011401",114.01,"Census Tract 114.01","NH","Hillsborough County","New Hampshire","CT",10882328,100080,"Census Tract 114.01, Hillsborough County, New Hampshire",5040,149,4029,29,0,806,0,0,27,49.3,97906,472,3859,1161,4855,3821,1034,227,111,254,608,NA
1181,"Known","Four Hills Landfill","New Hampshire",NA,"Landfill","Groundwater",NA,24,44,68,73,NA,"https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf","https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf",NA,NA,"https://drive.google.com/drive/u/0/folders/18MTs48dptDnVGtZb69KwlakV5G8NA0qG","Four Hills Landfill, New Hampshire",42.73,-71.52,NA,NA,NA,NA,NA,"33","011","011401","1400000US33011011401","33011011401",114.01,"Census Tract 114.01","NH","Hillsborough County","New Hampshire","CT",10882328,100080,"Census Tract 114.01, Hillsborough County, New Hampshire",5040,149,4029,29,0,806,0,0,27,49.3,97906,472,3859,1161,4855,3821,1034,227,111,254,608,NA
1182,"Known","Framatome Connectors USA","New Hampshire",NA,"Unknown","Groundwater",2019,61,296,357,388,NA,"https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4828630","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0000726&Type=PRS","https://drive.google.com/drive/u/0/folders/1qET8rtW0go73f5UVnJmb6LKEO-fSlx6r","https://drive.google.com/drive/folders/16MeBe4g9w_pulQuoERI_jhKkpUrtlang?usp=sharing","Framatome Connectors USA, New Hampshire",44.04,-71.68,NA,NA,NA,NA,NA,"33","009","960402","1400000US33009960402","33009960402",9604.02,"Census Tract 9604.02","NH","Grafton County","New Hampshire","CT",669687225,2204228,"Census Tract 9604.02, Grafton County, New Hampshire",1500,0,1330,0,0,142,0,9,19,46.7,55066,202,1278,220,1475,1300,175,104,0,29,139,NA
1183,"Known","Franklin Fire Station","New Hampshire",NA,"Fire Department/Training Facility","Groundwater",NA,480,10000,10480,12460,NA,"https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf","https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf",NA,NA,"https://drive.google.com/drive/u/0/folders/1fKrYDpYWsi9fyEpLi30Q56DkzrtFueMX","Franklin Fire Station, New Hampshire",43.44,-71.65,NA,NA,NA,NA,NA,"33","013","043001","1400000US33013043001","33013043001",430.01,"Census Tract 430.01","NH","Merrimack County","New Hampshire","CT",33173246,724937,"Census Tract 430.01, Merrimack County, New Hampshire",3834,142,3616,14,0,62,0,0,0,48.4,45926,400,3585,196,3716,3443,273,185,90,121,62,NA
1185,"Known","Freedom Landfill","New Hampshire",NA,"Landfill","Groundwater",2019,25,54,79,87,NA,"https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4823924","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0002683&Type=PRS","https://drive.google.com/drive/u/0/folders/1V_RNyVaC5zi5sKyNy2xSsEZ39dMipQ-6","https://drive.google.com/drive/u/1/folders/14m5BGj9l9pOHAg62qn4i58EoN5zufips","Freedom Landfill, New Hampshire",43.82,-71.08,NA,NA,NA,NA,NA,"33","003","955802","1400000US33003955802","33003955802",9558.02,"Census Tract 9558.02","NH","Carroll County","New Hampshire","CT",89961659,8215955,"Census Tract 9558.02, Carroll County, New Hampshire",1304,0,1250,0,0,13,0,0,41,56.7,61071,111,1259,40,1301,1254,47,9,0,34,13,NA
1186,"Known","Freese Properties","New Hampshire",NA,"Unknown","Groundwater",2018,25,29,53,68,NA,"https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4781639","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0037550&Type=PRS","https://drive.google.com/drive/u/0/folders/1Is-JopByOZ8MZQTvFEFqozTxZp-UAuiI","https://drive.google.com/drive/u/1/folders/10RBDL0T_AipxmnoBDCkSZMw8HqyrtzwD","Freese Properties, New Hampshire",43.21,-71.54,NA,NA,NA,NA,NA,"33","013","032400","1400000US33013032400","33013032400",324,"Census Tract 324","NH","Merrimack County","New Hampshire","CT",3179955,520215,"Census Tract 324, Merrimack County, New Hampshire",3365,145,3110,37,10,14,0,0,49,38.6,36627,220,3067,248,3270,3162,108,17,37,63,0,NA
1187,"Known","Freudenberg-NOK","New Hampshire",NA,"Industry","Groundwater",2020,2510,162,2672,18958,NA,"https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4843891","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0000294&Type=PRS","https://drive.google.com/drive/u/0/folders/1VymU6bkp-8yND9Fzi1NU2QGDO_aXrNnq",NA,"Freudenberg-NOK, New Hampshire",43.58,-71.75,NA,NA,NA,NA,NA,"33","009","961201","1400000US33009961201","33009961201",9612.01,"Census Tract 9612.01","NH","Grafton County","New Hampshire","CT",40595387,1241632,"Census Tract 9612.01, Grafton County, New Hampshire",2837,11,2424,3,0,146,0,0,253,41.9,64196,314,2673,135,2700,2528,172,22,2,44,123,NA
1188,"Known","GE Aviation","New Hampshire",NA,"Industry","Groundwater",2018,11,9,20,46,NA,"https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4749695","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0000370&Type=PRS","https://drive.google.com/drive/u/0/folders/1aF7GDUHlXK_CtoIsbEd_82gb0RwnBPx-",NA,"GE Aviation, New Hampshire",43.06,-71.44,NA,NA,NA,NA,NA,"33","013","044200","1400000US33013044200","33013044200",442,"Census Tract 442","NH","Merrimack County","New Hampshire","CT",50852737,1350883,"Census Tract 442, Merrimack County, New Hampshire",6219,54,5370,211,78,328,0,0,178,40.7,84821,685,5736,448,6109,5602,507,68,15,312,30,NA
1189,"Known","Gilford Fire Training","New Hampshire",NA,"Landfill","Groundwater",2017,6,85,91,165,NA,"https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4822558","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0000032&Type=PRS","https://drive.google.com/drive/u/0/folders/1KETjggLKUpc7NRLm5gt9N2wbzZzSO3_c","https://drive.google.com/drive/u/1/folders/1nal1CLtJSN5v6R7NhqxO4FoJcbFf2hk-","Gilford Fire Training, New Hampshire",43.57,-71.43,NA,NA,NA,NA,NA,"33","001","966401","1400000US33001966401","33001966401",9664.01,"Census Tract 9664.01","NH","Belknap County","New Hampshire","CT",13390141,37862182,"Census Tract 9664.01, Belknap County, New Hampshire",1203,13,1164,0,0,25,0,0,1,58.8,82500,74,1152,51,1168,1068,100,30,7,68,25,NA
1190,"Known","Gilford Municpal Complex","New Hampshire","Gilford Fire Department","Fire Department/Training Facility","Groundwater",2017,6,85,91,165,"AFFF used at Gilford Fire Department","https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4822558","https://www.des.nh.gov/organization/commissioner/documents/pfoa-statewide-status-20170110.pdf","https://www4.des.state.nh.us/nh-pfas-investigation/","https://drive.google.com/drive/u/1/folders/1E0YqCq2OviG5ZenxCnr7XnNham_HSZcg","https://drive.google.com/drive/u/1/folders/1r_mo_EdewPj218pdotyaWmUPwhgq9NY7","Gilford Municpal Complex, New Hampshire",43.55,-71.4,NA,NA,NA,NA,NA,"33","001","966404","1400000US33001966404","33001966404",9664.04,"Census Tract 9664.04","NH","Belknap County","New Hampshire","CT",56351906,343036,"Census Tract 9664.04, Belknap County, New Hampshire",2013,0,1897,0,0,0,0,0,116,38.3,93750,257,1985,28,1864,1840,24,0,0,24,0,NA
1191,"Known","Gilmanton Landfill","New Hampshire",NA,"Landfill","Groundwater",2019,387,179,566,830,NA,"https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4820608","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0000808&Type=PRS","https://drive.google.com/drive/u/0/folders/1X9IHLcQKrr8ZLSXzQ5IjujuMcEdxFiBw",NA,"Gilmanton Landfill, New Hampshire",43.43,-71.42,NA,NA,NA,NA,NA,"33","001","965600","1400000US33001965600","33001965600",9656,"Census Tract 9656","NH","Belknap County","New Hampshire","CT",149961213,4431033,"Census Tract 9656, Belknap County, New Hampshire",3760,35,3582,60,0,21,0,0,62,44,81689,498,3599,161,3503,3325,178,48,19,138,21,NA
1192,"Known","Gilson Road Site","New Hampshire",NA,"Industry","Groundwater",NA,313,1190,1503,1518,"Sylvester Site https://cumulis.epa.gov/supercpad/SiteProfiles/index.cfm?fuseaction=second.Cleanup&id=0101115#bkground","https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf","https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf",NA,NA,"https://drive.google.com/drive/u/0/folders/1HeXBFIlHdnNEvJjDLVeLHx1uqTYkSO6C","Gilson Road Site, New Hampshire",42.71,-71.52,NA,NA,NA,NA,NA,"33","011","011401","1400000US33011011401","33011011401",114.01,"Census Tract 114.01","NH","Hillsborough County","New Hampshire","CT",10882328,100080,"Census Tract 114.01, Hillsborough County, New Hampshire",5040,149,4029,29,0,806,0,0,27,49.3,97906,472,3859,1161,4855,3821,1034,227,111,254,608,NA
1193,"Known","Gilsum Landfill","New Hampshire",NA,"Landfill","Groundwater",2019,56,653,709,715,NA,"https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4817913","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0002478&Type=PRS","https://drive.google.com/drive/u/0/folders/1KxSZAT9B3Ew9wkC5yfEIH062DT7FHT4c",NA,"Gilsum Landfill, New Hampshire",43.04,-72.29,NA,NA,NA,NA,NA,"33","005","970100","1400000US33005970100","33005970100",9701,"Census Tract 9701","NH","Cheshire County","New Hampshire","CT",251619612,3562207,"Census Tract 9701, Cheshire County, New Hampshire",4088,92,3884,1,20,20,0,16,55,49.6,66583,387,3983,66,3859,3766,93,6,36,49,6,NA
1194,"Known","Gl & V Pulp Group","New Hampshire","Former Ingersoll-Rand","Industry","Groundwater",NA,20,59,79,84,NA,"https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf","https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf",NA,NA,"https://drive.google.com/drive/u/0/folders/1SR_jVhvHmIzELzfveh8waKBgJ2D5xRKM","Gl & V Pulp Group, New Hampshire",42.75,-71.44,NA,NA,NA,NA,NA,"33","011","012201","1400000US33011012201","33011012201",122.01,"Census Tract 122.01","NH","Hillsborough County","New Hampshire","CT",1844294,96178,"Census Tract 122.01, Hillsborough County, New Hampshire",2278,43,1964,159,0,17,0,95,0,37.9,103750,157,1897,266,2188,1800,388,28,40,15,17,NA
1195,"Known","Glencliff Home","New Hampshire",NA,"Unknown","Groundwater",NA,5,37,42,47,NA,"https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf","https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf",NA,NA,"https://drive.google.com/drive/u/0/folders/1CWoWH3wqVWfSVBDmlUNrj2Rt8_JNdN1N","Glencliff Home, New Hampshire",44,-71.88,NA,NA,NA,NA,NA,"33","009","960500","1400000US33009960500","33009960500",9605,"Census Tract 9605","NH","Grafton County","New Hampshire","CT",402725121,3233204,"Census Tract 9605, Grafton County, New Hampshire",2497,143,2230,9,37,57,0,0,21,52.1,56948,195,2336,141,2397,2160,237,12,144,38,53,NA
1196,"Known","Godin Landfill","New Hampshire",NA,"Landfill","Groundwater",2019,1,2,3,74,NA,"https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4795144","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0001419&Type=PRS","https://drive.google.com/drive/u/0/folders/1hssVvAlGxHS3VNC7hiErrWGc-DMPP2sE","https://drive.google.com/drive/u/0/folders/1_HKf_uJ37xnLDvCCPrEWgfMJy4X325Sf","Godin Landfill, New Hampshire",42.85,-71.2,NA,NA,NA,NA,NA,"33","015","103100","1400000US33015103100","33015103100",1031,"Census Tract 1031","NH","Rockingham County","New Hampshire","CT",28893236,471773,"Census Tract 1031, Rockingham County, New Hampshire",7014,94,6782,0,0,63,0,0,75,51.9,112009,701,6834,131,6757,6499,258,59,102,113,43,NA
1197,"Known","Goffstown DPW Garage","New Hampshire",NA,"Unknown","Groundwater",2018,9,3,11,41,NA,"https://www4.des.state.nh.us/IISProxy/IISProxy.dll?ContentId=4736256","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4509","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0037414&Type=PRS","https://drive.google.com/drive/u/0/folders/1aFdGb-6tZN5pgr3ytHJbI157usmww53E",NA,"Goffstown DPW Garage, New Hampshire",43.01,-71.6,NA,NA,NA,NA,NA,"33","011","002701","1400000US33011002701","33011002701",27.01,"Census Tract 27.01","NH","Hillsborough County","New Hampshire","CT",37337780,192150,"Census Tract 27.01, Hillsborough County, New Hampshire",3607,24,3388,0,0,0,0,0,195,40.7,108098,459,3510,94,3244,3078,166,51,35,131,0,NA
