"ID","CATEGORY","Site Name","State","Other site","Industry","Sample mat","Sample dat","PFOA (ppt)","PFOS (ppt)","PFOA+PFOS","Total PFAS","Notes and","Link to PF","Link to su","Federal/st","Site-speci","Site-spe_1","Site Name,","latitude","longitude","name","desc","color","source","precision","ZCTA5CE20","GEOID20","CLASSFP20","MTFCC20","FUNCSTAT20","ALAND20","AWATER20","INTPTLAT20","INTPTLON20","NAME","populationE","hisp_latinoE","whiteE","blackE","ai_anE","asianE","nh_piE","otherE","two_or_moreE","median_ageE","median_hh_incomeE","hh_with_under18E","born_in_USE","foreign_bornE","language_all_over_5E","language_englishE","language_not_englishE","language_not_english_very_wellE","language_spanishE","language_indo_euroE","language_asian_piE","language_otherE"
1445,"Known","Windham Landfill","New Hampshire",NA,"Landfill","Groundwater",2019,17,11,28,78,NA,"https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4593","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0000472&Type=PRS","https://drive.google.com/drive/u/0/folders/1gn0KcJkW8udweEURNil6LVO4lyvL3w2q","https://drive.google.com/drive/u/0/folders/1OX8U-ls3YJc4hh3KTrv7f5-u9dG4IHKz","Windham Landfill, New Hampshire",42.77,-71.29,NA,NA,NA,NA,NA,"03087","03087","B5","G6350","S",69265802,2681820,42.8110921,-71.3026878,"ZCTA5 03087",14694,427,13131,119,0,539,0,0,478,43.1,154032,2130,13594,926,13845,12673,1172,199,282,665,162,NA
1446,"Known","Windham Senior Center Area","New Hampshire",NA,"Unknown","Groundwater",2020,61,160,221,2913,"A discharge of regulated contaminants (PFOA and PFOS) appears to have occurred at 2 North Lowell Road (Senior Center). The affected area comprises Windham Senior Center, Windham Town Hall, MacThompson Realty Inc., 5 N. Lowell Rd, 9 N. Lowell Road, Windha","https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf","https://windhamnh.gov/DocumentCenter/View/6298/Letter-from-NH-DES---Windham-Senior-Center-Area","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0038086&Type=PRS","https://drive.google.com/drive/u/0/folders/1k8w093Y6kQd3alpdN5Aqy4KkiTURr4jo",NA,"Windham Senior Center Area, New Hampshire",42.8,-71.3,NA,NA,NA,NA,NA,"03087","03087","B5","G6350","S",69265802,2681820,42.8110921,-71.3026878,"ZCTA5 03087",14694,427,13131,119,0,539,0,0,478,43.1,154032,2130,13594,926,13845,12673,1172,199,282,665,162,NA
1447,"Known","Wolfeboro Abandoned Dump","New Hampshire",NA,"Landfill","Groundwater",2019,13,13,26,66,NA,"https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0002674&Type=PRS","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4505","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0002674&Type=PRS","https://drive.google.com/drive/u/0/folders/1XEgaNZ2SjiA4vHaG1A4lONCKxdvNtbM7",NA,"Wolfeboro Abandoned Dump, New Hampshire",43.59,-71.21,NA,NA,NA,NA,NA,"03894","03894","B5","G6350","S",122441692,28533105,43.6103849,-71.1778257,"ZCTA5 03894",6289,203,5928,0,0,147,0,0,11,58.8,67481,581,5916,285,6136,5848,288,77,83,58,147,NA
1448,"Known","Wolfeboro Ash Landfill","New Hampshire",NA,"Landfill","Groundwater",2019,230,91,321,929,NA,"https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf","https://nhdes.maps.arcgis.com/apps/View/index.html?appid=66770bef141c43a98a445c54a17720e2&extent=-73.5743,42.5413,-69.6852,45.4504","https://www4.des.state.nh.us/DESOneStop/PRSDetail.aspx?ID=0000110&Type=PRS","https://drive.google.com/drive/u/0/folders/1_9dfv-OV3JbxXwEPWougtxjhonmlpZ0n",NA,"Wolfeboro Ash Landfill, New Hampshire",43.63,-71.2,NA,NA,NA,NA,NA,"03894","03894","B5","G6350","S",122441692,28533105,43.6103849,-71.1778257,"ZCTA5 03894",6289,203,5928,0,0,147,0,0,11,58.8,67481,581,5916,285,6136,5848,288,77,83,58,147,NA
1449,"Known","Wolfeboro Rib Site","New Hampshire",NA,"Waste","Groundwater",NA,6,8,15,29,"RIB = rapid infiltration basin","https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf","https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf",NA,NA,"https://drive.google.com/drive/u/0/folders/17Makj_tMkNh3bQAodqsqXx69xBnwLE-x","Wolfeboro Rib Site, New Hampshire",43.63,-71.2,NA,NA,NA,NA,NA,"03894","03894","B5","G6350","S",122441692,28533105,43.6103849,-71.1778257,"ZCTA5 03894",6289,203,5928,0,0,147,0,0,11,58.8,67481,581,5916,285,6136,5848,288,77,83,58,147,NA
1450,"Known","Wolfeboro Spray","New Hampshire",NA,"Unknown","Groundwater",NA,7,12,19,40,NA,"https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf","https://www4.des.state.nh.us/nh-pfas-investigation/wp-content/uploads/tables-pdf.pdf",NA,NA,"https://drive.google.com/drive/u/0/folders/1QoEyiYto-p2tdthBco78wkdDIN5e3CDw","Wolfeboro Spray, New Hampshire",43.58,-71.21,NA,NA,NA,NA,NA,"03894","03894","B5","G6350","S",122441692,28533105,43.6103849,-71.1778257,"ZCTA5 03894",6289,203,5928,0,0,147,0,0,11,58.8,67481,581,5916,285,6136,5848,288,77,83,58,147,NA
1451,"Known","American Cyamid Co","New Jersey",NA,"Superfund Site","Unknown",NA,NA,NA,NA,NA,NA,NA,"https://www.epw.senate.gov/public/index.cfm/superfund-sites-identified-by-epa-to-have-pfas-contamination","https://cumulis.epa.gov/supercpad/SiteProfiles/index.cfm?fuseaction=second.docdata&id=0200144",NA,"https://drive.google.com/drive/u/0/folders/14TgCTb3uYJaf9OdGH99JUn9ngkH74KHT","American Cyamid Co, New Jersey",40.55,-74.55,NA,NA,NA,NA,NA,"08873","08873","B5","G6350","S",83222976,1163830,40.4996672,-74.5318443,"ZCTA5 08873",54416,8428,18005,15498,36,10767,5,521,1156,41,92063,5998,37415,16199,51748,33563,18185,5689,6758,5177,4743,NA
1453,"Known","Bridgeton Armory","New Jersey",NA,"Military","Drinking Water",2018,NA,NA,NA,1,NA,"https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing","https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","https://drive.google.com/drive/u/0/folders/1eW6Q_TH5vVHWpcbv_PVVNiIjw--Aom1y","Bridgeton Armory, New Jersey",39.43,-75.23,NA,NA,NA,NA,NA,"08302","08302","B5","G6350","S",369388315,12521720,39.4386128,-75.2606457,"ZCTA5 08302",44640,14627,15317,12380,656,717,12,93,838,33.5,50481,5289,37256,6247,41534,28532,13002,6843,11953,765,123,NA
1454,"Known","Chemours Chamber Works","New Jersey",NA,"Industry","Groundwater",2009,2200,NA,NA,NA,"DuPont Chambers Works Facility","N/A","https://www.delawareriverkeeper.org/sites/default/files/resources/Letters/PFOA_pollution_in_the_vicinity_of_the_DuPont_Chambers_Works_Facility_4-28-09.pdf","https://www.nj.gov/dep/srp/emerging-contaminants/","https://drive.google.com/drive/u/0/folders/1A3VO8nP7j_UMfojgs0P_Gz1i5hxiom8f","https://drive.google.com/drive/u/0/folders/1b-duXVsC3WBsKOitVZCL15DAxE-5dTLP","Chemours Chamber Works, New Jersey",39.68,-75.49,NA,NA,NA,NA,NA,"08070","08070","B5","G6350","S",53608669,8467403,39.6191254,-75.5160692,"ZCTA5 08070",12291,436,10833,478,45,208,0,30,261,45.6,67906,1261,11654,534,11730,10796,934,373,181,695,58,NA
1455,"Known","Fair Lawn Well Field","New Jersey",NA,"Superfund Site","Unknown",NA,NA,NA,NA,NA,NA,NA,"https://www.epw.senate.gov/public/index.cfm/superfund-sites-identified-by-epa-to-have-pfas-contamination","https://cumulis.epa.gov/supercpad/SiteProfiles/index.cfm?fuseaction=second.docdata&id=0200765",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","Fair Lawn Well Field, New Jersey",40.73,-74.21,NA,NA,NA,NA,NA,"07103","07103","B5","G6350","S",5573332,0,40.7388525,-74.1952638,"ZCTA5 07103",33548,5510,1358,24620,188,1115,0,177,580,32.1,34117,4251,24786,7335,31153,22098,9055,3564,4382,1406,443,NA
1456,"Known","Federal Aviation Administration Technical Center (USDOT)","New Jersey",NA,"Superfund Site","Unknown",NA,NA,NA,NA,NA,NA,NA,"https://www.epw.senate.gov/public/index.cfm/superfund-sites-identified-by-epa-to-have-pfas-contamination","https://cumulis.epa.gov/supercpad/SiteProfiles/index.cfm?fuseaction=second.docdata&id=0201178",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","Federal Aviation Administration Technical Center (USDOT), New Jersey",39.44,-74.56,NA,NA,NA,NA,NA,"08234","08234","B5","G6350","S",157147039,7524087,39.3883932,-74.620728,"ZCTA5 08234",41276,6705,24329,3087,68,5211,5,90,1781,39.5,81448,5423,33058,7004,38810,27226,11584,3786,5104,3330,2932,NA
1457,"Known","Flemington Armory","New Jersey",NA,"Military","Drinking Water",2018,2,NA,NA,NA,NA,"https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing","https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","https://drive.google.com/drive/u/0/folders/1YZXeTkk1NXJZ9xRY3wMal_3pcSIyZC6i","Flemington Armory, New Jersey",40.5,-74.91,NA,NA,NA,NA,NA,"08822","08822","B5","G6350","S",167658014,755411,40.5219949,-74.8666439,"ZCTA5 08822",28836,2514,23067,641,8,1902,0,175,529,43.4,113352,3698,24353,4224,27420,22204,5216,1784,2014,2342,503,NA
1459,"Known","Fort Dix (landfill site)","New Jersey",NA,"Landfill","Unknown",NA,NA,NA,NA,NA,NA,NA,"https://www.epw.senate.gov/public/index.cfm/superfund-sites-identified-by-epa-to-have-pfas-contamination","https://cumulis.epa.gov/supercpad/SiteProfiles/index.cfm?fuseaction=second.docdata&id=0201164",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","Fort Dix (landfill site), New Jersey",40,-74.65,NA,NA,NA,NA,NA,"08640","08640","B5","G6350","S",47962281,513386,40.0139694,-74.5750159,"ZCTA5 08640",8350,2098,3097,2417,13,171,0,12,542,34,85296,651,6549,879,8000,5852,2148,1254,1722,232,76,NA
1460,"Known","Franklin Armory","New Jersey",NA,"Military","Drinking Water",2018,2,3,5,8,NA,"https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing","https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","https://drive.google.com/drive/u/0/folders/1ssyprXW3oBcyVd8jE62jEwWQELBifMhu","Franklin Armory, New Jersey",41.1,-74.58,NA,NA,NA,NA,NA,"07416","07416","B5","G6350","S",31498641,891339,41.108997,-74.5886407,"ZCTA5 07416",5491,536,4629,98,0,55,0,0,173,49.1,78072,594,5205,223,5234,4926,308,82,224,72,1,NA
1461,"Known","Garfield Ground Water Contamination","New Jersey",NA,"Superfund Site","Unknown",NA,NA,NA,NA,NA,NA,NA,"https://www.epw.senate.gov/public/index.cfm/superfund-sites-identified-by-epa-to-have-pfas-contamination","https://cumulis.epa.gov/supercpad/SiteProfiles/index.cfm?fuseaction=second.docdata&id=0206317",NA,"https://drive.google.com/drive/u/0/folders/1b_szRf2kFYKMdVQTdnguWGB-oDGq9Xgc","Garfield Ground Water Contamination, New Jersey",40.87,-74.1,NA,NA,NA,NA,NA,"07026","07026","B5","G6350","S",5467565,207294,40.8797971,-74.1082503,"ZCTA5 07026",31935,13190,16215,1433,0,781,8,58,250,37.8,64236,3944,16665,14435,30050,10557,19493,8376,10949,7538,714,NA
1462,"Known","Gloucester County Fire Training Area","New Jersey",NA,"Fire Department/Training Facility","Groundwater",2020,29,4360,4389,5369,"Source of contamination was the use of AFFF in training area. Solvay accused GCFTA of pollution in a lawsuit, conducting its own sampling to prove that the GCFTA was responsible for PFAS contamination near Solvay's West Deptford facility.","https://d1ung6i9j8i9xc.cloudfront.net/wp-content/blogs.dir/123/files/2020/10/Solvay-lawsuit-Oct-2020.pdf","https://d1ung6i9j8i9xc.cloudfront.net/wp-content/blogs.dir/123/files/2020/10/Solvay-lawsuit-Oct-2020.pdf",NA,NA,"https://drive.google.com/drive/u/0/folders/1FJgg-BZjfESOx0VygVBO8FEqwTqzdgJt","Gloucester County Fire Training Area, New Jersey",39.8,-75.21,NA,NA,NA,NA,NA,"08020","08020","B5","G6350","S",11788461,71404,39.794221,-75.222232,"ZCTA5 08020",2914,113,2613,103,0,10,0,8,67,59.6,NA,191,2755,119,2793,2674,119,56,56,53,10,NA
1463,"Known","Helen Kramer Landfill","New Jersey",NA,"Landfill","Unknown",NA,NA,NA,NA,NA,NA,NA,"https://www.epw.senate.gov/public/index.cfm/superfund-sites-identified-by-epa-to-have-pfas-contamination","https://cumulis.epa.gov/supercpad/SiteProfiles/index.cfm?fuseaction=second.docdata&id=0200552",NA,NA,"Helen Kramer Landfill, New Jersey",39.77,-75.19,NA,NA,NA,NA,NA,"08051","08051","B5","G6350","S",9964735,158252,39.7840248,-75.175979,"ZCTA5 08051",10994,394,9711,551,75,163,0,0,100,38.1,87986,1363,10508,452,10389,9880,509,121,73,215,221,NA
1465,"Known","Martin Aaron, Inc.","New Jersey",NA,"Superfund Site","Unknown",NA,NA,NA,NA,NA,NA,NA,"https://www.epw.senate.gov/public/index.cfm/superfund-sites-identified-by-epa-to-have-pfas-contamination","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200278",NA,"https://drive.google.com/drive/u/0/folders/1b_szRf2kFYKMdVQTdnguWGB-oDGq9Xgc","Martin Aaron, Inc., New Jersey",39.92,-75.11,NA,NA,NA,NA,NA,"08104","08104","B5","G6350","S",7761900,1090176,39.9164593,-75.1113548,"ZCTA5 08104",22187,7742,1188,12324,60,189,0,28,656,33.8,26784,3471,18413,1973,20380,14198,6182,3026,5814,53,175,NA
1466,"Known","Naval Air Engineering Center","New Jersey",NA,"Military","Unknown",NA,NA,NA,NA,NA,NA,NA,"https://www.epw.senate.gov/public/index.cfm/superfund-sites-identified-by-epa-to-have-pfas-contamination","https://cumulis.epa.gov/supercpad/SiteProfiles/index.cfm?fuseaction=second.docdata&id=0201174",NA,"https://drive.google.com/drive/u/0/folders/1b_szRf2kFYKMdVQTdnguWGB-oDGq9Xgc","Naval Air Engineering Center, New Jersey",40.02,-74.31,NA,NA,NA,NA,NA,"08733","08733","B5","G6350","S",31858736,573443,40.0268683,-74.3636741,"ZCTA5 08733",2772,459,1765,139,0,322,0,0,87,40,70378,318,2283,415,2633,2122,511,214,229,43,239,NA
1468,"Known","New Jersey Air National Guard Base","New Jersey",NA,"Military","Groundwater",2019,250,34000,NA,NA,NA,"https://drive.google.com/file/d/1CETTum1XzFUKXfOnlEYFa0Eaj5rNhw4t/view?usp=sharing","https://ar.afcec-cloud.af.mil/Search.aspx",NA,NA,"https://drive.google.com/drive/u/0/folders/1hz1Jv-yK1BDkP6n2odZtH_YDts61FDO8","New Jersey Air National Guard Base, New Jersey",40.01,-74.3,NA,NA,NA,NA,NA,"08759","08759","B5","G6350","S",158869344,1624373,39.961826,-74.3598278,"ZCTA5 08759",33318,1174,30022,963,3,841,18,14,283,69,42810,942,29880,3064,32924,29335,3589,1046,622,1866,769,NA
1469,"Known","Orange Valley Regional Ground Water Contamination","New Jersey",NA,"Superfund Site","Unknown",NA,NA,NA,NA,NA,NA,NA,"https://www.epw.senate.gov/public/index.cfm/superfund-sites-identified-by-epa-to-have-pfas-contamination","https://cumulis.epa.gov/supercpad/SiteProfiles/index.cfm?fuseaction=second.docdata&id=0203649",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","Orange Valley Regional Ground Water Contamination, New Jersey",40.77,-74.22,NA,NA,NA,NA,NA,"07017","07017","B5","G6350","S",5857971,0,40.7719176,-74.207082,"ZCTA5 07017",36313,5195,744,28886,109,783,0,329,267,35.4,53367,4086,26640,8659,33517,26536,6981,3026,3766,2065,236,NA
1470,"Known","Picatinny Arsenal","New Jersey",NA,"Military","Drinking Water",2018,NA,NA,NA,144,NA,"https://cdn3.ewg.org/sites/default/files/u352/EWG_PFASTable-Army_C01.pdf",NA,NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg",NA,"Picatinny Arsenal, New Jersey",40.91,-74.58,NA,NA,NA,NA,NA,"07885","07885","B5","G6350","S",38033973,1771424,40.9104091,-74.5999642,"ZCTA5 07885",10221,3490,5870,109,0,577,0,0,175,41.7,82301,1207,7610,2467,9576,5911,3665,1703,2978,402,285,NA
1471,"Known","Solvay Specialty Polymers Plant","New Jersey",NA,"Industry","Groundwater",2014,NA,NA,NA,13000,"Industrial wastes from Solvay Specialty Polymer and Arkema","https://drive.google.com/file/d/1xK5_cvjB98Fr5IuMtC_qijBeY3i57FDF/view","https://www.nj.com/news/2020/07/new-contamination-at-an-infamous-nj-chemical-plant-has-scientists-worried.html","https://www.nj.gov/dep/srp/emerging-contaminants/",NA,"https://drive.google.com/drive/u/0/folders/1UBZEuElSBSIdyCQ56JK0NbwM3k2f9Uka","Solvay Specialty Polymers Plant, New Jersey",39.84,-75.2,NA,NA,NA,NA,NA,"08086","08086","B5","G6350","S",18141863,5106395,39.8512125,-75.185663,"ZCTA5 08086",7438,413,5741,576,0,377,0,24,307,42.1,71875,796,6808,528,7026,6561,465,231,295,65,64,NA
1477,"Known","Allied-Signal Laminate Systems - Mechanic Street","New York",NA,"Industry","Groundwater",NA,2200,NA,NA,NA,"The site was used for manufacturing. In the 1970s and 80s several buildings were constructed and operated by Oak Materials to produce laminate substrates for printed circuit boards","https://www.dec.ny.gov/cfmx/extapps/derexternal/haz/details.cfm?ProgNo=442050","https://www.dec.ny.gov/cfmx/extapps/derexternal/haz/details.cfm?ProgNo=442050","https://www.dec.ny.gov/cfmx/extapps/derexternal/haz/details.cfm?ProgNo=442050",NA,"https://drive.google.com/drive/u/0/folders/1BvLpuuyYPemY-_A6dB8RdWhH-klu_gJ3","Allied-Signal Laminate Systems - Mechanic Street, New York",42.9,-73.35,NA,NA,NA,NA,NA,"12090","12090","B5","G6350","S",149794366,25125,42.8768023,-73.3515254,"ZCTA5 12090",5931,202,5624,0,6,6,0,18,75,43,55316,738,5754,148,5518,5341,177,78,124,53,0,NA
1615,"Known","Quonset Air National Guard Base","Rhode Island","Quonset State Airport","Military","Groundwater",2018,1110,2680,2865,3961,"AFFF used at Quonset State Airport / Air National Guard Base","https://drive.google.com/file/d/1GOsP9ZizpupENJ5_cXichOQuwOdOOLYG/view?usp=sharing","https://www.143aw.ang.af.mil/About-Us/Environmental/","https://www.143aw.ang.af.mil/About-Us/Environmental/","https://drive.google.com/drive/u/0/folders/1UGRxryBYAvlzb3rPBC_5AjNtvccVb9zj",NA,"Quonset Air National Guard Base, Rhode Island",41.59,-71.42,NA,NA,NA,NA,NA,"02852","02852","B5","G6350","S",79828306,8675004,41.5885649,-71.4598105,"ZCTA5 02852",21653,799,19024,152,68,614,0,2,994,46,88193,2604,20323,1047,20490,19202,1288,501,465,557,249,NA
1616,"Known","Western Sand & Gravel","Rhode Island",NA,"Superfund Site","Unknown",NA,NA,NA,NA,NA,"Identified by the Environmental Protection Agency (EPA) as having PFAS contamination. Provided to the Senate Committee on Environment and Public Works.",NA,"https://www.epw.senate.gov/public/index.cfm/superfund-sites-identified-by-epa-to-have-pfas-contamination","https://cumulis.epa.gov/supercpad/SiteProfiles/index.cfm?fuseaction=second.docdata&id=0101233",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","Western Sand & Gravel, Rhode Island",41.97,-71.72,NA,NA,NA,NA,NA,"02859","02859","B5","G6350","S",71580063,3475616,41.9590726,-71.7573229,"ZCTA5 02859",7992,433,7198,32,0,128,0,0,201,36.9,96308,809,7539,370,7416,6835,581,188,400,108,73,NA
1618,"Known","Joint Base Charleston ??Air","South Carolina",NA,"Military","Groundwater",2017,790000,360000,1150000,1184000,"AFFF used at Joint Base Charleston-Air","https://drive.google.com/file/d/17si1PWza-nxji01yD9fFwEtQ6dmBirok/view?usp=sharing",NA,"https://scdhec.gov/BOW/perfluoroalkyl-substances-pfas","https://drive.google.com/drive/u/0/folders/1ESr4zJo28RrJu6GLU_yBGPU-NnJ3LMRr",NA,"Joint Base Charleston ??Air, South Carolina",32.89,-80.07,NA,NA,NA,NA,NA,"29418","29418","B5","G6350","S",34262350,968673,32.9094954,-80.0956598,"ZCTA5 29418",22088,2200,9151,9923,125,207,0,36,446,39.5,42015,2072,19579,2004,21035,18574,2461,1208,2107,212,96,NA
1619,"Known","McCrady Training Site","South Carolina",NA,"Military","Drinking Water",2018,1,NA,NA,2,NA,"https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing","https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","https://drive.google.com/drive/u/0/folders/1C7By_pgmLRLd9z_f-_UmJO-wnGRCy49V","McCrady Training Site, South Carolina",34.01,-80.72,NA,NA,NA,NA,NA,"29044","29044","B5","G6350","S",355067961,5015185,33.92571,-80.695204,"ZCTA5 29044",5772,72,1716,3894,17,37,0,0,36,38.3,50388,483,5580,175,5440,5287,153,14,54,23,76,NA
1486,"Known","Former Oak Materials John Street","New York",NA,"Industry","Groundwater",NA,2600,NA,NA,NA,"Dodge Industries developed PTFE coated fiberglass yarn, thread, and braiding operations, and began manufacturing at the John Street Facility in 1956.","https://www.dec.ny.gov/cfmx/extapps/derexternal/haz/details.cfm?ProgNo=442049","https://www.dec.ny.gov/cfmx/extapps/derexternal/haz/details.cfm?ProgNo=442049","https://www.dec.ny.gov/cfmx/extapps/derexternal/haz/details.cfm?ProgNo=442049",NA,"https://drive.google.com/drive/u/1/folders/1lIH6ghXKGSSOuCe9uF5oSKHhkpNSwLNZ","Former Oak Materials John Street, New York",42.9,-73.35,NA,NA,NA,NA,NA,"12090","12090","B5","G6350","S",149794366,25125,42.8768023,-73.3515254,"ZCTA5 12090",5931,202,5624,0,6,6,0,18,75,43,55316,738,5754,148,5518,5341,177,78,124,53,0,NA
1496,"Known","Niagara Falls Air Reserve Station","New York",NA,"Military","Groundwater",2018,110000,1200000,1310000,1341000,"AFFF used at Niagara Falls Air Reserve Station","https://drive.google.com/file/d/1H9kw_0L98kFrYugYvq4nJy0e2w0kpbF8/view?usp=sharing","https://www.dec.ny.gov/data/DecDocs/932106/Report.RCRA.932106.2019-01-10.Final_Site_Inspection_Report_AFFF_at_NFARS.pdf","http://afcec.publicadmin-record.us.af.mil/","https://drive.google.com/drive/u/0/folders/1q3MzUIlCojpumfvLuW44C7dOcSjZwNAu",NA,"Niagara Falls Air Reserve Station, New York",43.11,-78.94,NA,NA,NA,NA,NA,"14304","14304","B5","G6350","S",55797828,2876814,43.1049527,-78.94805,"ZCTA5 14304",29001,977,25173,939,323,584,26,130,849,44.6,56780,2898,27192,1532,27791,26105,1686,825,533,716,407,NA
1497,"Known","Oak Materials River Road","New York",NA,"Landfill","Groundwater",NA,940,NA,NA,NA,"Activities at this site included the manufacture of flexible films and foils and flexible laminates for the electronics industry and skiving of Teflon tapes and machining Teflon parts.","https://www.dec.ny.gov/cfmx/extapps/derexternal/haz/details.cfm?ProgNo=442008","https://www.dec.ny.gov/chemical/108791.html","https://www.dec.ny.gov/cfmx/extapps/derexternal/haz/details.cfm?ProgNo=442008",NA,"https://drive.google.com/drive/u/0/folders/1KuMMUiz_Eg4JDnNXwQrQEJNv81SIek4t","Oak Materials River Road, New York",42.9,-73.36,NA,NA,NA,NA,NA,"12090","12090","B5","G6350","S",149794366,25125,42.8768023,-73.3515254,"ZCTA5 12090",5931,202,5624,0,6,6,0,18,75,43,55316,738,5754,148,5518,5341,177,78,124,53,0,NA
1510,"Known","Chemours Truck Spill","North Carolina",NA,"Industry","Surface Water",2018,NA,NA,NA,12817800,"Liquid spilled from a truck transporting material for Chemours on 9/18/18","https://files.nc.gov/ncdeq/GenX/Data/Truck-Spill-Investigation-Table-final.pdf","https://files.nc.gov/ncdeq/GenX/Data/Truck-Spill-Investigation-Figure.pdf",NA,NA,"https://drive.google.com/drive/u/0/folders/198jhC0SI4HHcwEXKK_pfMc19fjomha9L","Chemours Truck Spill, North Carolina",34.81,-78.87,NA,NA,NA,NA,NA,"28384","28384","B5","G6350","S",262754141,439258,34.7915602,-78.9414102,"ZCTA5 28384",10831,3097,3963,2040,1463,40,0,68,160,40,33382,1093,9317,1310,10088,7568,2520,1098,2473,7,40,NA
